Jurisdiction,Date,Mean,Lower,Upper,date_model_run
Canada,2020-02-13,110,54,212,2020-04-17
Canada,2020-02-14,80,0,196,2020-04-17
Canada,2020-02-15,42,0,190,2020-04-17
Canada,2020-02-16,27,0,167,2020-04-17
Canada,2020-02-17,47,0,175,2020-04-17
Canada,2020-02-18,39,0,186,2020-04-17
Canada,2020-02-19,8,0,113,2020-04-17
Canada,2020-02-20,0,0,0,2020-04-17
Canada,2020-02-21,57,0,464,2020-04-17
Canada,2020-02-22,197,0,567,2020-04-17
Canada,2020-02-23,276,0,637,2020-04-17
Canada,2020-02-24,244,64,612,2020-04-17
Canada,2020-02-25,222,61,536,2020-04-17
Canada,2020-02-26,266,62,805,2020-04-17
Canada,2020-02-27,353,64,876,2020-04-17
Canada,2020-02-28,399,91,954,2020-04-17
Canada,2020-02-29,353,168,746,2020-04-17
Canada,2020-03-01,432,173,1241,2020-04-17
Canada,2020-03-02,590,186,1402,2020-04-17
Canada,2020-03-03,824,232,2505,2020-04-17
Canada,2020-03-04,1081,254,2804,2020-04-17
Canada,2020-03-05,1028,311,3017,2020-04-17
Canada,2020-03-06,1047,311,3713,2020-04-17
Canada,2020-03-07,2044,316,5694,2020-04-17
Canada,2020-03-08,3014,456,6481,2020-04-17
Canada,2020-03-09,2949,1207,6788,2020-04-17
Canada,2020-03-10,3194,1205,8221,2020-04-17
Canada,2020-03-11,4526,1403,9872,2020-04-17
Canada,2020-03-12,5115,1904,10741,2020-04-17
Canada,2020-03-13,4690,1910,10412,2020-04-17
Canada,2020-03-14,5149,1902,10695,2020-04-17
Canada,2020-03-15,6251,2482,12661,2020-04-17
Canada,2020-03-16,6765,3303,14084,2020-04-17
Canada,2020-03-17,7288,3437,14470,2020-04-17
Canada,2020-03-18,8022,3818,15828,2020-04-17
Canada,2020-03-19,7979,3811,15915,2020-04-17
Canada,2020-03-20,7523,3550,15704,2020-04-17
Canada,2020-03-21,9055,3550,22698,2020-04-17
Canada,2020-03-22,12143,4200,25828,2020-04-17
Canada,2020-03-23,14874,5957,33801,2020-04-17
Canada,2020-03-24,17722,6593,35738,2020-04-17
Canada,2020-03-25,18707,7681,40659,2020-04-17
Canada,2020-03-26,17479,8406,34849,2020-04-17
Canada,2020-03-27,15591,7141,30705,2020-04-17
Canada,2020-03-28,16111,7527,32128,2020-04-17
Canada,2020-03-29,15748,7242,31237,2020-04-17
Canada,2020-03-30,15917,7278,31765,2020-04-17
Canada,2020-03-31,15208,6827,31342,2020-04-17
Canada,2020-04-01,15245,6870,31428,2020-04-17
Canada,2020-04-02,15765,7145,31515,2020-04-17
Canada,2020-04-03,15387,6768,30973,2020-04-17
Canada,2020-04-04,15477,6517,32102,2020-04-17
Canada,2020-04-05,16529,6684,34305,2020-04-17
Canada,2020-04-06,16085,6495,34801,2020-04-17
Canada,2020-04-07,17021,6698,37009,2020-04-17
Canada,2020-04-08,18160,6848,40399,2020-04-17
Canada,2020-04-09,18351,6936,41781,2020-04-17
Canada,2020-04-10,19376,6987,44991,2020-04-17
Canada,2020-04-11,19769,7157,45785,2020-04-17
Canada,2020-04-12,20915,7228,49191,2020-04-17
Canada,2020-04-13,21242,7146,51759,2020-04-17
Canada,2020-04-14,21428,7400,54381,2020-04-17
Canada,2020-04-15,22741,7636,57832,2020-04-17
Canada,2020-04-16,22993,7798,61140,2020-04-17
Canada,2020-04-17,23776,8078,65019,2020-04-17
Canada,2020-04-18,24547,8247,69145,2020-04-17
Canada,2020-04-19,25259,8480,73532,2020-04-17
Canada,2020-04-20,26122,8649,78197,2020-04-17
Canada,2020-04-21,26951,8687,83159,2020-04-17
Canada,2020-04-22,28283,8975,88435,2020-04-17
Canada,2020-04-23,29546,9171,94047,2020-04-17
Canada,2020-04-24,31000,9453,100014,2020-04-17
Canada,2020-04-25,32314,9410,106359,2020-04-17
Canada,2020-04-26,33582,9267,113108,2020-04-17
Canada,2020-04-27,35168,9458,120284,2020-04-17
Canada,2020-04-28,36677,9382,127916,2020-04-17
Canada,2020-04-29,38442,9445,136033,2020-04-17
Canada,2020-04-30,40044,9066,144664,2020-04-17
Canada - Quebec,2020-02-23,101,47,188,2020-04-17
Canada - Quebec,2020-02-24,72,0,202,2020-04-17
Canada - Quebec,2020-02-25,41,0,185,2020-04-17
Canada - Quebec,2020-02-26,61,0,428,2020-04-17
Canada - Quebec,2020-02-27,123,0,505,2020-04-17
Canada - Quebec,2020-02-28,114,0,543,2020-04-17
Canada - Quebec,2020-02-29,25,0,391,2020-04-17
Canada - Quebec,2020-03-01,35,0,285,2020-04-17
Canada - Quebec,2020-03-02,117,0,373,2020-04-17
Canada - Quebec,2020-03-03,335,0,1426,2020-04-17
Canada - Quebec,2020-03-04,573,113,1682,2020-04-17
Canada - Quebec,2020-03-05,560,0,1837,2020-04-17
Canada - Quebec,2020-03-06,287,0,1304,2020-04-17
Canada - Quebec,2020-03-07,262,0,883,2020-04-17
Canada - Quebec,2020-03-08,395,0,1009,2020-04-17
Canada - Quebec,2020-03-09,387,111,1102,2020-04-17
Canada - Quebec,2020-03-10,691,114,3565,2020-04-17
Canada - Quebec,2020-03-11,1402,152,4204,2020-04-17
Canada - Quebec,2020-03-12,1883,274,4628,2020-04-17
Canada - Quebec,2020-03-13,1994,793,4583,2020-04-17
Canada - Quebec,2020-03-14,2455,977,5371,2020-04-17
Canada - Quebec,2020-03-15,2811,1231,6163,2020-04-17
Canada - Quebec,2020-03-16,3073,1315,6660,2020-04-17
Canada - Quebec,2020-03-17,3309,1342,7345,2020-04-17
Canada - Quebec,2020-03-18,3636,1376,8646,2020-04-17
Canada - Quebec,2020-03-19,3943,1424,8953,2020-04-17
Canada - Quebec,2020-03-20,4191,1734,9697,2020-04-17
Canada - Quebec,2020-03-21,4514,1732,11111,2020-04-17
Canada - Quebec,2020-03-22,5527,1819,13038,2020-04-17
Canada - Quebec,2020-03-23,7772,2516,20593,2020-04-17
Canada - Quebec,2020-03-24,10392,2967,25620,2020-04-17
Canada - Quebec,2020-03-25,12426,4451,28446,2020-04-17
Canada - Quebec,2020-03-26,12342,5419,26636,2020-04-17
Canada - Quebec,2020-03-27,13043,5798,28445,2020-04-17
Canada - Quebec,2020-03-28,14606,6096,33149,2020-04-17
Canada - Quebec,2020-03-29,15497,6240,36556,2020-04-17
Canada - Quebec,2020-03-30,16337,6237,38769,2020-04-17
Canada - Quebec,2020-03-31,14603,6018,31734,2020-04-17
Canada - Quebec,2020-04-01,14980,5942,33303,2020-04-17
Canada - Quebec,2020-04-02,13915,5791,30357,2020-04-17
Canada - Quebec,2020-04-03,14896,5625,34016,2020-04-17
Canada - Quebec,2020-04-04,14327,5223,32318,2020-04-17
Canada - Quebec,2020-04-05,13800,4991,31057,2020-04-17
Canada - Quebec,2020-04-06,13791,4818,30812,2020-04-17
Canada - Quebec,2020-04-07,13697,4573,31324,2020-04-17
Canada - Quebec,2020-04-08,14468,4566,33919,2020-04-17
Canada - Quebec,2020-04-09,14216,4461,33917,2020-04-17
Canada - Quebec,2020-04-10,14498,4562,35280,2020-04-17
Canada - Quebec,2020-04-11,15761,4727,39769,2020-04-17
Canada - Quebec,2020-04-12,15482,4882,39260,2020-04-17
Canada - Quebec,2020-04-13,16452,5020,42311,2020-04-17
Canada - Quebec,2020-04-14,17542,5197,46131,2020-04-17
Canada - Quebec,2020-04-15,17840,5282,47914,2020-04-17
Canada - Quebec,2020-04-16,19013,5472,51317,2020-04-17
Canada - Quebec,2020-04-17,19278,5608,52529,2020-04-17
Canada - Quebec,2020-04-18,20444,5640,56572,2020-04-17
Canada - Quebec,2020-04-19,20856,5843,58961,2020-04-17
Canada - Quebec,2020-04-20,20964,6054,61992,2020-04-17
Canada - Quebec,2020-04-21,22283,6259,65926,2020-04-17
Canada - Quebec,2020-04-22,22454,6462,69659,2020-04-17
Canada - Quebec,2020-04-23,23192,6694,73174,2020-04-17
Canada - Quebec,2020-04-24,23912,6900,77817,2020-04-17
Canada - Quebec,2020-04-25,24562,7138,82754,2020-04-17
Canada - Quebec,2020-04-26,25369,7310,88005,2020-04-17
Canada - Quebec,2020-04-27,26133,7435,93588,2020-04-17
Canada - Quebec,2020-04-28,27434,7682,99527,2020-04-17
Canada - Quebec,2020-04-29,28652,7890,105841,2020-04-17
Canada - Quebec,2020-04-30,30069,8133,112557,2020-04-17
Canada - Ontario,2020-02-16,118,56,229,2020-04-17
Canada - Ontario,2020-02-17,85,0,232,2020-04-17
Canada - Ontario,2020-02-18,44,0,206,2020-04-17
Canada - Ontario,2020-02-19,7,0,105,2020-04-17
Canada - Ontario,2020-02-20,0,0,0,2020-04-17
Canada - Ontario,2020-02-21,0,0,0,2020-04-17
Canada - Ontario,2020-02-22,0,0,0,2020-04-17
Canada - Ontario,2020-02-23,0,0,0,2020-04-17
Canada - Ontario,2020-02-24,19,0,168,2020-04-17
Canada - Ontario,2020-02-25,50,0,216,2020-04-17
Canada - Ontario,2020-02-26,61,0,219,2020-04-17
Canada - Ontario,2020-02-27,114,0,504,2020-04-17
Canada - Ontario,2020-02-28,192,0,648,2020-04-17
Canada - Ontario,2020-02-29,170,0,618,2020-04-17
Canada - Ontario,2020-03-01,216,0,841,2020-04-17
Canada - Ontario,2020-03-02,373,0,1080,2020-04-17
Canada - Ontario,2020-03-03,379,115,1028,2020-04-17
Canada - Ontario,2020-03-04,286,72,755,2020-04-17
Canada - Ontario,2020-03-05,265,58,743,2020-04-17
Canada - Ontario,2020-03-06,473,65,1850,2020-04-17
Canada - Ontario,2020-03-07,1185,96,4038,2020-04-17
Canada - Ontario,2020-03-08,1939,384,5187,2020-04-17
Canada - Ontario,2020-03-09,1992,720,4944,2020-04-17
Canada - Ontario,2020-03-10,1747,753,3935,2020-04-17
Canada - Ontario,2020-03-11,2147,857,5428,2020-04-17
Canada - Ontario,2020-03-12,2502,578,6497,2020-04-17
Canada - Ontario,2020-03-13,2170,465,6180,2020-04-17
Canada - Ontario,2020-03-14,2103,521,5431,2020-04-17
Canada - Ontario,2020-03-15,2705,768,6109,2020-04-17
Canada - Ontario,2020-03-16,2788,1215,6182,2020-04-17
Canada - Ontario,2020-03-17,2887,1203,6605,2020-04-17
Canada - Ontario,2020-03-18,3272,1342,7916,2020-04-17
Canada - Ontario,2020-03-19,2947,930,7414,2020-04-17
Canada - Ontario,2020-03-20,2338,755,5878,2020-04-17
Canada - Ontario,2020-03-21,3431,847,10937,2020-04-17
Canada - Ontario,2020-03-22,5520,1248,14172,2020-04-17
Canada - Ontario,2020-03-23,6328,2483,14108,2020-04-17
Canada - Ontario,2020-03-24,6183,2781,13343,2020-04-17
Canada - Ontario,2020-03-25,6217,2798,13177,2020-04-17
Canada - Ontario,2020-03-26,6128,2746,13179,2020-04-17
Canada - Ontario,2020-03-27,5671,2525,12379,2020-04-17
Canada - Ontario,2020-03-28,5986,2669,12937,2020-04-17
Canada - Ontario,2020-03-29,5885,2638,12466,2020-04-17
Canada - Ontario,2020-03-30,5621,2497,12223,2020-04-17
Canada - Ontario,2020-03-31,5487,2400,11709,2020-04-17
Canada - Ontario,2020-04-01,5488,2380,11979,2020-04-17
Canada - Ontario,2020-04-02,5771,2374,12739,2020-04-17
Canada - Ontario,2020-04-03,5629,2270,13175,2020-04-17
Canada - Ontario,2020-04-04,5711,2226,14011,2020-04-17
Canada - Ontario,2020-04-05,6138,2238,15183,2020-04-17
Canada - Ontario,2020-04-06,6080,2253,15752,2020-04-17
Canada - Ontario,2020-04-07,6416,2289,16851,2020-04-17
Canada - Ontario,2020-04-08,6871,2276,18151,2020-04-17
Canada - Ontario,2020-04-09,7061,2312,19020,2020-04-17
Canada - Ontario,2020-04-10,7481,2330,20266,2020-04-17
Canada - Ontario,2020-04-11,7621,2324,21510,2020-04-17
Canada - Ontario,2020-04-12,8118,2392,22735,2020-04-17
Canada - Ontario,2020-04-13,8319,2462,23792,2020-04-17
Canada - Ontario,2020-04-14,8420,2533,25280,2020-04-17
Canada - Ontario,2020-04-15,8937,2607,26884,2020-04-17
Canada - Ontario,2020-04-16,9067,2701,28162,2020-04-17
Canada - Ontario,2020-04-17,9394,2798,29949,2020-04-17
Canada - Ontario,2020-04-18,9720,2863,31850,2020-04-17
Canada - Ontario,2020-04-19,10026,2936,33870,2020-04-17
Canada - Ontario,2020-04-20,10390,3042,36019,2020-04-17
Canada - Ontario,2020-04-21,10745,3086,38305,2020-04-17
Canada - Ontario,2020-04-22,11289,3176,40735,2020-04-17
Canada - Ontario,2020-04-23,11810,3269,43320,2020-04-17
Canada - Ontario,2020-04-24,12405,3375,46069,2020-04-17
Canada - Ontario,2020-04-25,12952,3427,48992,2020-04-17
Canada - Ontario,2020-04-26,13486,3392,52100,2020-04-17
Canada - Ontario,2020-04-27,14142,3469,55406,2020-04-17
Canada - Ontario,2020-04-28,14774,3412,58921,2020-04-17
Canada - Ontario,2020-04-29,15505,3436,62660,2020-04-17
Canada - Ontario,2020-04-30,16182,3382,66635,2020-04-17
Canada - Alberta,2020-02-24,148,72,351,2020-04-17
Canada - Alberta,2020-02-25,105,0,281,2020-04-17
Canada - Alberta,2020-02-26,52,0,239,2020-04-17
Canada - Alberta,2020-02-27,8,0,136,2020-04-17
Canada - Alberta,2020-02-28,0,0,0,2020-04-17
Canada - Alberta,2020-02-29,24,0,208,2020-04-17
Canada - Alberta,2020-03-01,63,0,264,2020-04-17
Canada - Alberta,2020-03-02,49,0,238,2020-04-17
Canada - Alberta,2020-03-03,8,0,136,2020-04-17
Canada - Alberta,2020-03-04,0,0,0,2020-04-17
Canada - Alberta,2020-03-05,24,0,208,2020-04-17
Canada - Alberta,2020-03-06,185,0,1040,2020-04-17
Canada - Alberta,2020-03-07,391,0,1319,2020-04-17
Canada - Alberta,2020-03-08,366,73,1189,2020-04-17
Canada - Alberta,2020-03-09,265,79,725,2020-04-17
Canada - Alberta,2020-03-10,355,107,1064,2020-04-17
Canada - Alberta,2020-03-11,480,148,1321,2020-04-17
Canada - Alberta,2020-03-12,462,146,1192,2020-04-17
Canada - Alberta,2020-03-13,353,89,871,2020-04-17
Canada - Alberta,2020-03-14,275,77,725,2020-04-17
Canada - Alberta,2020-03-15,273,79,690,2020-04-17
Canada - Alberta,2020-03-16,370,107,854,2020-04-17
Canada - Alberta,2020-03-17,524,185,1518,2020-04-17
Canada - Alberta,2020-03-18,640,92,1869,2020-04-17
Canada - Alberta,2020-03-19,529,77,1669,2020-04-17
Canada - Alberta,2020-03-20,407,79,1161,2020-04-17
Canada - Alberta,2020-03-21,380,108,954,2020-04-17
Canada - Alberta,2020-03-22,257,0,655,2020-04-17
Canada - Alberta,2020-03-23,163,0,509,2020-04-17
Canada - Alberta,2020-03-24,237,0,836,2020-04-17
Canada - Alberta,2020-03-25,433,0,1055,2020-04-17
Canada - Alberta,2020-03-26,528,202,1203,2020-04-17
Canada - Alberta,2020-03-27,512,230,1083,2020-04-17
Canada - Alberta,2020-03-28,506,230,1064,2020-04-17
Canada - Alberta,2020-03-29,498,221,1071,2020-04-17
Canada - Alberta,2020-03-30,500,214,1107,2020-04-17
Canada - Alberta,2020-03-31,526,209,1175,2020-04-17
Canada - Alberta,2020-04-01,518,204,1171,2020-04-17
Canada - Alberta,2020-04-02,524,196,1214,2020-04-17
Canada - Alberta,2020-04-03,574,192,1383,2020-04-17
Canada - Alberta,2020-04-04,571,197,1342,2020-04-17
Canada - Alberta,2020-04-05,610,195,1478,2020-04-17
Canada - Alberta,2020-04-06,656,195,1627,2020-04-17
Canada - Alberta,2020-04-07,674,202,1683,2020-04-17
Canada - Alberta,2020-04-08,720,209,1801,2020-04-17
Canada - Alberta,2020-04-09,736,215,1826,2020-04-17
Canada - Alberta,2020-04-10,784,223,1957,2020-04-17
Canada - Alberta,2020-04-11,802,231,2042,2020-04-17
Canada - Alberta,2020-04-12,809,238,2136,2020-04-17
Canada - Alberta,2020-04-13,859,244,2271,2020-04-17
Canada - Alberta,2020-04-14,868,252,2370,2020-04-17
Canada - Alberta,2020-04-15,898,260,2520,2020-04-17
Canada - Alberta,2020-04-16,927,267,2680,2020-04-17
Canada - Alberta,2020-04-17,954,275,2850,2020-04-17
Canada - Alberta,2020-04-18,987,283,3031,2020-04-17
Canada - Alberta,2020-04-19,1019,284,3224,2020-04-17
Canada - Alberta,2020-04-20,1069,295,3428,2020-04-17
Canada - Alberta,2020-04-21,1117,301,3646,2020-04-17
Canada - Alberta,2020-04-22,1173,312,3877,2020-04-17
Canada - Alberta,2020-04-23,1223,315,4123,2020-04-17
Canada - Alberta,2020-04-24,1271,321,4385,2020-04-17
Canada - Alberta,2020-04-25,1332,331,4663,2020-04-17
Canada - Alberta,2020-04-26,1389,330,4959,2020-04-17
Canada - Alberta,2020-04-27,1456,337,5273,2020-04-17
Canada - Alberta,2020-04-28,1517,338,5574,2020-04-17
Canada - Alberta,2020-04-29,1594,347,5927,2020-04-17
Canada - Alberta,2020-04-30,1676,355,6303,2020-04-17
Canada - British Columbia,2020-02-13,106,52,212,2020-04-17
Canada - British Columbia,2020-02-14,77,0,220,2020-04-17
Canada - British Columbia,2020-02-15,41,0,189,2020-04-17
Canada - British Columbia,2020-02-16,7,0,119,2020-04-17
Canada - British Columbia,2020-02-17,0,0,0,2020-04-17
Canada - British Columbia,2020-02-18,0,0,0,2020-04-17
Canada - British Columbia,2020-02-19,0,0,0,2020-04-17
Canada - British Columbia,2020-02-20,0,0,0,2020-04-17
Canada - British Columbia,2020-02-21,55,0,435,2020-04-17
Canada - British Columbia,2020-02-22,191,0,611,2020-04-17
Canada - British Columbia,2020-02-23,251,0,668,2020-04-17
Canada - British Columbia,2020-02-24,156,0,568,2020-04-17
Canada - British Columbia,2020-02-25,86,0,358,2020-04-17
Canada - British Columbia,2020-02-26,102,0,231,2020-04-17
Canada - British Columbia,2020-02-27,91,0,229,2020-04-17
Canada - British Columbia,2020-02-28,101,0,435,2020-04-17
Canada - British Columbia,2020-02-29,143,0,577,2020-04-17
Canada - British Columbia,2020-03-01,134,0,544,2020-04-17
Canada - British Columbia,2020-03-02,67,0,358,2020-04-17
Canada - British Columbia,2020-03-03,75,0,290,2020-04-17
Canada - British Columbia,2020-03-04,116,0,385,2020-04-17
Canada - British Columbia,2020-03-05,122,0,378,2020-04-17
Canada - British Columbia,2020-03-06,90,0,332,2020-04-17
Canada - British Columbia,2020-03-07,190,0,732,2020-04-17
Canada - British Columbia,2020-03-08,322,0,962,2020-04-17
Canada - British Columbia,2020-03-09,362,57,1107,2020-04-17
Canada - British Columbia,2020-03-10,421,61,1164,2020-04-17
Canada - British Columbia,2020-03-11,474,82,1147,2020-04-17
Canada - British Columbia,2020-03-12,333,0,891,2020-04-17
Canada - British Columbia,2020-03-13,163,0,614,2020-04-17
Canada - British Columbia,2020-03-14,141,0,590,2020-04-17
Canada - British Columbia,2020-03-15,312,0,935,2020-04-17
Canada - British Columbia,2020-03-16,424,82,1008,2020-04-17
Canada - British Columbia,2020-03-17,404,114,1024,2020-04-17
Canada - British Columbia,2020-03-18,395,123,972,2020-04-17
Canada - British Columbia,2020-03-19,342,0,947,2020-04-17
Canada - British Columbia,2020-03-20,354,0,1596,2020-04-17
Canada - British Columbia,2020-03-21,576,0,2117,2020-04-17
Canada - British Columbia,2020-03-22,613,0,1994,2020-04-17
Canada - British Columbia,2020-03-23,369,130,1304,2020-04-17
Canada - British Columbia,2020-03-24,324,114,805,2020-04-17
Canada - British Columbia,2020-03-25,419,123,1046,2020-04-17
Canada - British Columbia,2020-03-26,504,164,1084,2020-04-17
Canada - British Columbia,2020-03-27,515,230,1107,2020-04-17
Canada - British Columbia,2020-03-28,516,226,1137,2020-04-17
Canada - British Columbia,2020-03-29,537,221,1209,2020-04-17
Canada - British Columbia,2020-03-30,530,215,1211,2020-04-17
Canada - British Columbia,2020-03-31,538,209,1256,2020-04-17
Canada - British Columbia,2020-04-01,581,203,1382,2020-04-17
Canada - British Columbia,2020-04-02,576,205,1385,2020-04-17
Canada - British Columbia,2020-04-03,616,209,1522,2020-04-17
Canada - British Columbia,2020-04-04,661,208,1627,2020-04-17
Canada - British Columbia,2020-04-05,676,208,1722,2020-04-17
Canada - British Columbia,2020-04-06,720,215,1835,2020-04-17
Canada - British Columbia,2020-04-07,737,222,1895,2020-04-17
Canada - British Columbia,2020-04-08,785,228,2071,2020-04-17
Canada - British Columbia,2020-04-09,803,235,2082,2020-04-17
Canada - British Columbia,2020-04-10,813,241,2110,2020-04-17
Canada - British Columbia,2020-04-11,862,248,2285,2020-04-17
Canada - British Columbia,2020-04-12,874,256,2345,2020-04-17
Canada - British Columbia,2020-04-13,905,263,2493,2020-04-17
Canada - British Columbia,2020-04-14,935,271,2652,2020-04-17
Canada - British Columbia,2020-04-15,964,279,2820,2020-04-17
Canada - British Columbia,2020-04-16,998,285,2999,2020-04-17
Canada - British Columbia,2020-04-17,1031,291,3189,2020-04-17
Canada - British Columbia,2020-04-18,1082,299,3391,2020-04-17
Canada - British Columbia,2020-04-19,1131,308,3606,2020-04-17
Canada - British Columbia,2020-04-20,1187,317,3835,2020-04-17
Canada - British Columbia,2020-04-21,1239,324,4079,2020-04-17
Canada - British Columbia,2020-04-22,1289,331,4337,2020-04-17
Canada - British Columbia,2020-04-23,1350,341,4613,2020-04-17
Canada - British Columbia,2020-04-24,1409,341,4905,2020-04-17
Canada - British Columbia,2020-04-25,1478,344,5217,2020-04-17
Canada - British Columbia,2020-04-26,1541,338,5548,2020-04-17
Canada - British Columbia,2020-04-27,1619,345,5900,2020-04-17
Canada - British Columbia,2020-04-28,1702,352,6274,2020-04-17
Canada - British Columbia,2020-04-29,1789,359,6672,2020-04-17
Canada - British Columbia,2020-04-30,1881,367,7095,2020-04-17
Canada,2020-02-13,108,50,198,2020-04-18
Canada,2020-02-14,77,0,213,2020-04-18
Canada,2020-02-15,42,0,175,2020-04-18
Canada,2020-02-16,27,0,165,2020-04-18
Canada,2020-02-17,44,0,192,2020-04-18
Canada,2020-02-18,40,0,173,2020-04-18
Canada,2020-02-19,7,0,113,2020-04-18
Canada,2020-02-20,0,0,0,2020-04-18
Canada,2020-02-21,60,0,448,2020-04-18
Canada,2020-02-22,193,0,605,2020-04-18
Canada,2020-02-23,272,0,629,2020-04-18
Canada,2020-02-24,244,59,573,2020-04-18
Canada,2020-02-25,213,57,601,2020-04-18
Canada,2020-02-26,270,59,770,2020-04-18
Canada,2020-02-27,342,63,958,2020-04-18
Canada,2020-02-28,399,98,865,2020-04-18
Canada,2020-02-29,346,157,737,2020-04-18
Canada,2020-03-01,432,165,1204,2020-04-18
Canada,2020-03-02,574,182,1534,2020-04-18
Canada,2020-03-03,835,229,2407,2020-04-18
Canada,2020-03-04,1043,254,3067,2020-04-18
Canada,2020-03-05,1029,299,2769,2020-04-18
Canada,2020-03-06,1048,294,3638,2020-04-18
Canada,2020-03-07,2022,317,5812,2020-04-18
Canada,2020-03-08,2965,490,6935,2020-04-18
Canada,2020-03-09,2936,1119,6295,2020-04-18
Canada,2020-03-10,3166,1135,8145,2020-04-18
Canada,2020-03-11,4452,1419,10447,2020-04-18
Canada,2020-03-12,5050,1903,10534,2020-04-18
Canada,2020-03-13,4657,1779,9690,2020-04-18
Canada,2020-03-14,5065,1865,11621,2020-04-18
Canada,2020-03-15,6169,2592,12866,2020-04-18
Canada,2020-03-16,6708,3169,13319,2020-04-18
Canada,2020-03-17,7179,3211,14484,2020-04-18
Canada,2020-03-18,7921,3677,15570,2020-04-18
Canada,2020-03-19,7852,3590,15906,2020-04-18
Canada,2020-03-20,7453,3296,14907,2020-04-18
Canada,2020-03-21,8993,3347,21816,2020-04-18
Canada,2020-03-22,11911,4314,27933,2020-04-18
Canada,2020-03-23,14466,5944,29777,2020-04-18
Canada,2020-03-24,15378,6044,35284,2020-04-18
Canada,2020-03-25,16397,6827,33044,2020-04-18
Canada,2020-03-26,15827,6594,33199,2020-04-18
Canada,2020-03-27,16522,7576,32468,2020-04-18
Canada,2020-03-28,15573,6793,31704,2020-04-18
Canada,2020-03-29,16493,7641,33558,2020-04-18
Canada,2020-03-30,16034,7126,32822,2020-04-18
Canada,2020-03-31,15605,6893,31851,2020-04-18
Canada,2020-04-01,15407,6693,31436,2020-04-18
Canada,2020-04-02,15107,6610,31133,2020-04-18
Canada,2020-04-03,15602,7160,31748,2020-04-18
Canada,2020-04-04,15293,6783,31787,2020-04-18
Canada,2020-04-05,15233,6571,32576,2020-04-18
Canada,2020-04-06,16201,6939,34887,2020-04-18
Canada,2020-04-07,15816,6747,35068,2020-04-18
Canada,2020-04-08,16519,6727,39093,2020-04-18
Canada,2020-04-09,17492,6674,41652,2020-04-18
Canada,2020-04-10,17801,6702,44137,2020-04-18
Canada,2020-04-11,18891,6857,47006,2020-04-18
Canada,2020-04-12,19183,6908,48546,2020-04-18
Canada,2020-04-13,20255,6850,51818,2020-04-18
Canada,2020-04-14,20635,6969,52331,2020-04-18
Canada,2020-04-15,20817,7168,54584,2020-04-18
Canada,2020-04-16,22048,7373,57986,2020-04-18
Canada,2020-04-17,22291,7583,59830,2020-04-18
Canada,2020-04-18,23026,7692,63559,2020-04-18
Canada,2020-04-19,23750,7911,67520,2020-04-18
Canada,2020-04-20,24416,8075,71729,2020-04-18
Canada,2020-04-21,25221,8192,76199,2020-04-18
Canada,2020-04-22,25993,8121,80948,2020-04-18
Canada,2020-04-23,27232,8412,85993,2020-04-18
Canada,2020-04-24,28404,8548,91353,2020-04-18
Canada,2020-04-25,29751,8792,97046,2020-04-18
Canada,2020-04-26,30966,8965,103094,2020-04-18
Canada,2020-04-27,32134,8877,109520,2020-04-18
Canada,2020-04-28,33597,9047,116345,2020-04-18
Canada,2020-04-29,34983,9015,123596,2020-04-18
Canada,2020-04-30,36604,9188,131299,2020-04-18
Canada,2020-05-01,38069,9207,139483,2020-04-18
Canada - Quebec,2020-02-23,101,51,219,2020-04-18
Canada - Quebec,2020-02-24,75,0,206,2020-04-18
Canada - Quebec,2020-02-25,40,0,186,2020-04-18
Canada - Quebec,2020-02-26,57,0,411,2020-04-18
Canada - Quebec,2020-02-27,132,0,550,2020-04-18
Canada - Quebec,2020-02-28,113,0,545,2020-04-18
Canada - Quebec,2020-02-29,18,0,292,2020-04-18
Canada - Quebec,2020-03-01,34,0,274,2020-04-18
Canada - Quebec,2020-03-02,122,0,398,2020-04-18
Canada - Quebec,2020-03-03,334,0,1369,2020-04-18
Canada - Quebec,2020-03-04,597,117,1833,2020-04-18
Canada - Quebec,2020-03-05,567,0,1816,2020-04-18
Canada - Quebec,2020-03-06,263,0,1070,2020-04-18
Canada - Quebec,2020-03-07,259,0,870,2020-04-18
Canada - Quebec,2020-03-08,412,0,1102,2020-04-18
Canada - Quebec,2020-03-09,384,117,1089,2020-04-18
Canada - Quebec,2020-03-10,669,120,3423,2020-04-18
Canada - Quebec,2020-03-11,1467,155,4581,2020-04-18
Canada - Quebec,2020-03-12,1904,277,4769,2020-04-18
Canada - Quebec,2020-03-13,1978,818,4666,2020-04-18
Canada - Quebec,2020-03-14,2488,1022,5571,2020-04-18
Canada - Quebec,2020-03-15,2841,1274,6353,2020-04-18
Canada - Quebec,2020-03-16,3060,1362,6995,2020-04-18
Canada - Quebec,2020-03-17,3355,1370,7720,2020-04-18
Canada - Quebec,2020-03-18,3621,1392,9143,2020-04-18
Canada - Quebec,2020-03-19,3975,1484,9563,2020-04-18
Canada - Quebec,2020-03-20,4231,1793,10336,2020-04-18
Canada - Quebec,2020-03-21,4452,1772,10890,2020-04-18
Canada - Quebec,2020-03-22,5641,1865,13983,2020-04-18
Canada - Quebec,2020-03-23,7399,2595,18713,2020-04-18
Canada - Quebec,2020-03-24,9148,3087,22357,2020-04-18
Canada - Quebec,2020-03-25,10350,4004,23729,2020-04-18
